"","year","age","maritl","education","region","jobclass","health","health_ins","logwage","wage","race_cat","high_wage"
"1362",2005,28,"2. Married","3. Some College","2. Middle Atlantic","1. Industrial","2. >=Very Good","1. Yes",4.64345267648619,103.90247060316,"White","0"
"1363",2007,45,"2. Married","4. College Grad","2. Middle Atlantic","2. Information","2. >=Very Good","1. Yes",4.60205999132796,99.6894636984864,"White","0"
"1364",2004,56,"3. Widowed","4. College Grad","2. Middle Atlantic","1. Industrial","1. <=Good","1. Yes",4.47712125471966,87.9810327856054,"White","0"
"1365",2004,47,"2. Married","2. HS Grad","2. Middle Atlantic","2. Information","1. <=Good","1. Yes",4.91381385238372,136.15771083723,"White","1"
"1366",2005,41,"2. Married","2. HS Grad","2. Middle Atlantic","1. Industrial","2. >=Very Good","2. No",4.54406804435028,94.0727147457005,"White","0"
"1367",2006,49,"2. Married","2. HS Grad","2. Middle Atlantic","1. Industrial","2. >=Very Good","2. No",4.47712125471966,87.9810327856054,"White","0"
"1368",2009,28,"1. Never Married","2. HS Grad","2. Middle Atlantic","1. Industrial","1. <=Good","2. No",4.57978359661681,97.4932940453934,"White","0"
"1369",2009,19,"1. Never Married","3. Some College","2. Middle Atlantic","1. Industrial","1. <=Good","2. No",3.77815125038364,43.7351116779821,"White","0"
"1370",2004,48,"2. Married","3. Some College","2. Middle Atlantic","2. Information","1. <=Good","1. Yes",4.76342799356294,117.146816914805,"White","0"
"1371",2003,47,"2. Married","4. College Grad","2. Middle Atlantic","2. Information","2. >=Very Good","1. Yes",4.84509804001426,127.115743812184,"White","0"
"1372",2004,57,"2. Married","4. College Grad","2. Middle Atlantic","2. Information","2. >=Very Good","1. Yes",5.60688524128857,272.294783220064,"White","1"
"1373",2003,39,"2. Married","2. HS Grad","2. Middle Atlantic","2. Information","2. >=Very Good","1. Yes",4.69897000433602,109.833985642199,"White","0"
"1374",2004,45,"1. Never Married","2. HS Grad","2. Middle Atlantic","2. Information","1. <=Good","1. Yes",4.20411998265593,66.9616443217359,"Black","0"
"1375",2006,52,"2. Married","1. < HS Grad","2. Middle Atlantic","2. Information","2. >=Very Good","1. Yes",4.85125834871908,127.901232979118,"White","0"
"1376",2008,51,"2. Married","2. HS Grad","2. Middle Atlantic","1. Industrial","2. >=Very Good","1. Yes",4.77815125038364,118.884359339886,"White","0"
"1377",2009,46,"2. Married","5. Advanced Degree","2. Middle Atlantic","2. Information","2. >=Very Good","1. Yes",4.30997065704107,74.4383046681824,"White","0"
"1378",2003,45,"4. Divorced","4. College Grad","2. Middle Atlantic","2. Information","2. >=Very Good","1. Yes",4.96378782734556,143.134940811134,"White","1"
"1379",2005,40,"2. Married","2. HS Grad","2. Middle Atlantic","1. Industrial","1. <=Good","1. Yes",4.47712125471966,87.9810327856054,"White","0"
"1380",2008,48,"2. Married","4. College Grad","2. Middle Atlantic","2. Information","2. >=Very Good","1. Yes",4.85733249643127,128.680488220624,"White","0"
"1381",2004,47,"2. Married","3. Some College","2. Middle Atlantic","2. Information","2. >=Very Good","1. Yes",4.79934054945358,121.430313822622,"White","0"
"1382",2009,45,"2. Married","2. HS Grad","2. Middle Atlantic","2. Information","1. <=Good","1. Yes",4.5910646070265,98.5993438603892,"White","0"
"1383",2005,49,"2. Married","3. Some College","2. Middle Atlantic","1. Industrial","2. >=Very Good","1. Yes",4.76342799356294,117.146816914805,"Black","0"
"1384",2007,57,"4. Divorced","3. Some College","2. Middle Atlantic","2. Information","1. <=Good","1. Yes",4.69897000433602,109.833985642199,"White","0"
"1385",2005,77,"2. Married","2. HS Grad","2. Middle Atlantic","2. Information","2. >=Very Good","1. Yes",4.60205999132796,99.6894636984864,"White","0"
"1387",2004,56,"2. Married","5. Advanced Degree","2. Middle Atlantic","2. Information","2. >=Very Good","1. Yes",4.77815125038364,118.884359339886,"White","0"
"1388",2007,39,"2. Married","4. College Grad","2. Middle Atlantic","2. Information","2. >=Very Good","1. Yes",5.09691001300806,163.515863976238,"White","1"
"1389",2003,44,"1. Never Married","2. HS Grad","2. Middle Atlantic","1. Industrial","1. <=Good","1. Yes",4.70757017609794,110.782650276254,"White","0"
"1390",2007,49,"2. Married","3. Some College","2. Middle Atlantic","2. Information","2. >=Very Good","1. Yes",4.47712125471966,87.9810327856054,"Black","0"
"1392",2005,46,"2. Married","3. Some College","2. Middle Atlantic","2. Information","1. <=Good","2. No",4.84447717574568,127.036846683616,"White","0"
"1393",2004,39,"2. Married","4. College Grad","2. Middle Atlantic","2. Information","1. <=Good","1. Yes",4.81291335664286,123.089699847943,"White","0"
"1394",2007,26,"2. Married","2. HS Grad","2. Middle Atlantic","2. Information","2. >=Very Good","2. No",4.30102999566398,73.7757432746946,"White","0"
"1395",2003,61,"2. Married","3. Some College","2. Middle Atlantic","2. Information","1. <=Good","1. Yes",4.60205999132796,99.6894636984864,"White","0"
"1396",2003,62,"4. Divorced","3. Some College","2. Middle Atlantic","1. Industrial","1. <=Good","1. Yes",4.54406804435028,94.0727147457005,"White","0"
"1398",2003,40,"2. Married","2. HS Grad","2. Middle Atlantic","1. Industrial","2. >=Very Good","2. No",4.77815125038364,118.884359339886,"White","0"
"1399",2006,35,"2. Married","1. < HS Grad","2. Middle Atlantic","2. Information","2. >=Very Good","2. No",4.17609125905568,65.1108537153447,"White","0"
"1400",2008,61,"2. Married","2. HS Grad","2. Middle Atlantic","1. Industrial","2. >=Very Good","1. Yes",4.95424250943933,141.77517233318,"White","1"
"1401",2003,38,"2. Married","2. HS Grad","2. Middle Atlantic","1. Industrial","1. <=Good","1. Yes",4.90308998699194,134.705375118879,"White","1"
"1402",2008,18,"1. Never Married","2. HS Grad","2. Middle Atlantic","1. Industrial","2. >=Very Good","2. No",4.34242268082221,76.8936025176112,"White","0"
"1403",2006,45,"2. Married","2. HS Grad","2. Middle Atlantic","1. Industrial","2. >=Very Good","2. No",4.61909333062674,101.402052302992,"White","0"
"1404",2009,27,"2. Married","3. Some College","2. Middle Atlantic","2. Information","2. >=Very Good","1. Yes",4.60205999132796,99.6894636984864,"Black","0"
"1405",2004,22,"1. Never Married","3. Some College","2. Middle Atlantic","1. Industrial","1. <=Good","1. Yes",4.55630250076729,95.2307125669819,"White","0"
"1407",2006,50,"2. Married","2. HS Grad","2. Middle Atlantic","2. Information","2. >=Very Good","1. Yes",4.81291335664286,123.089699847943,"White","0"
"1408",2003,25,"1. Never Married","3. Some College","2. Middle Atlantic","1. Industrial","2. >=Very Good","1. Yes",4.60205999132796,99.6894636984864,"White","0"
"1409",2007,35,"2. Married","4. College Grad","2. Middle Atlantic","2. Information","2. >=Very Good","1. Yes",4.77815125038364,118.884359339886,"White","0"
"1410",2004,41,"2. Married","3. Some College","2. Middle Atlantic","1. Industrial","2. >=Very Good","1. Yes",4.84509804001426,127.115743812184,"White","0"
"1411",2009,38,"2. Married","4. College Grad","2. Middle Atlantic","2. Information","1. <=Good","1. Yes",4.97772360528885,145.143601176911,"White","1"
"1412",2008,49,"2. Married","2. HS Grad","2. Middle Atlantic","2. Information","1. <=Good","1. Yes",4.77815125038364,118.884359339886,"White","0"
"1413",2004,36,"2. Married","2. HS Grad","2. Middle Atlantic","1. Industrial","2. >=Very Good","2. No",4.85733249643127,128.680488220624,"White","0"
"1414",2005,66,"1. Never Married","2. HS Grad","2. Middle Atlantic","2. Information","2. >=Very Good","1. Yes",4.53147891704226,92.8958447894966,"Black","0"
"1415",2003,23,"1. Never Married","1. < HS Grad","2. Middle Atlantic","2. Information","2. >=Very Good","2. No",4.23044892137827,68.7480877337669,"White","0"
"1416",2004,28,"2. Married","5. Advanced Degree","2. Middle Atlantic","2. Information","2. >=Very Good","1. Yes",4.60205999132796,99.6894636984864,"White","0"
"1417",2007,42,"2. Married","3. Some College","2. Middle Atlantic","1. Industrial","2. >=Very Good","1. Yes",4.69897000433602,109.833985642199,"White","0"
"1418",2007,20,"1. Never Married","2. HS Grad","2. Middle Atlantic","1. Industrial","2. >=Very Good","2. No",3.77815125038364,43.7351116779821,"White","0"
"1419",2009,37,"2. Married","4. College Grad","2. Middle Atlantic","2. Information","2. >=Very Good","1. Yes",5.2430380486863,189.244162932803,"White","1"
"1420",2009,58,"2. Married","2. HS Grad","2. Middle Atlantic","2. Information","1. <=Good","2. No",3.47712125471966,32.3664131748549,"White","0"
"1421",2004,45,"2. Married","5. Advanced Degree","2. Middle Atlantic","1. Industrial","2. >=Very Good","1. Yes",5.04139268515823,154.68529299563,"White","1"
"1422",2006,64,"2. Married","3. Some College","2. Middle Atlantic","2. Information","2. >=Very Good","1. Yes",4.74036268949424,114.475713290347,"White","0"
"1423",2009,45,"2. Married","2. HS Grad","2. Middle Atlantic","1. Industrial","1. <=Good","1. Yes",5,148.413159102577,"White","1"
"1424",2007,52,"4. Divorced","3. Some College","2. Middle Atlantic","2. Information","1. <=Good","1. Yes",4.6232492903979,101.82435207568,"White","0"
"1425",2005,42,"2. Married","4. College Grad","2. Middle Atlantic","2. Information","2. >=Very Good","2. No",4.81291335664286,123.089699847943,"White","0"
"1426",2005,32,"2. Married","2. HS Grad","2. Middle Atlantic","1. Industrial","2. >=Very Good","1. Yes",4.77815125038364,118.884359339886,"White","0"
"1427",2009,40,"5. Separated","1. < HS Grad","2. Middle Atlantic","1. Industrial","2. >=Very Good","2. No",4.31806333496276,75.0431540173515,"White","0"
"1428",2005,55,"2. Married","4. College Grad","2. Middle Atlantic","2. Information","1. <=Good","1. Yes",5.07918124604763,160.642475408263,"White","1"
"1429",2004,46,"2. Married","4. College Grad","2. Middle Atlantic","2. Information","2. >=Very Good","1. Yes",4.65321251377534,104.921506533664,"White","0"
"1430",2008,55,"5. Separated","1. < HS Grad","2. Middle Atlantic","1. Industrial","2. >=Very Good","2. No",4.39794000867204,81.2832532842527,"White","0"
"1431",2003,53,"1. Never Married","4. College Grad","2. Middle Atlantic","2. Information","2. >=Very Good","1. Yes",4.60205999132796,99.6894636984864,"White","0"
"1433",2006,45,"2. Married","1. < HS Grad","2. Middle Atlantic","1. Industrial","1. <=Good","1. Yes",4.55630250076729,95.2307125669819,"White","0"
"1434",2006,54,"2. Married","2. HS Grad","2. Middle Atlantic","2. Information","2. >=Very Good","1. Yes",4.60205999132796,99.6894636984864,"White","0"
"1435",2004,32,"2. Married","4. College Grad","2. Middle Atlantic","2. Information","2. >=Very Good","1. Yes",4.43136376415899,84.0459576539924,"White","0"
"1436",2005,42,"2. Married","4. College Grad","2. Middle Atlantic","1. Industrial","2. >=Very Good","2. No",5.17609125905568,176.989650489877,"White","1"
"1437",2004,35,"2. Married","5. Advanced Degree","2. Middle Atlantic","2. Information","2. >=Very Good","1. Yes",4.77815125038364,118.884359339886,"White","0"
"1438",2004,54,"2. Married","2. HS Grad","2. Middle Atlantic","1. Industrial","2. >=Very Good","2. No",4.54406804435028,94.0727147457005,"White","0"
"1439",2003,38,"2. Married","3. Some College","2. Middle Atlantic","2. Information","1. <=Good","1. Yes",4.54406804435028,94.0727147457005,"White","0"
"1440",2004,31,"1. Never Married","4. College Grad","2. Middle Atlantic","2. Information","2. >=Very Good","1. Yes",4.6232492903979,101.82435207568,"White","0"
"1441",2003,41,"2. Married","3. Some College","2. Middle Atlantic","1. Industrial","2. >=Very Good","1. Yes",4.44715803134222,85.3839403789827,"White","0"
"1442",2005,45,"2. Married","4. College Grad","2. Middle Atlantic","1. Industrial","2. >=Very Good","1. Yes",4.95904139232109,142.457169885112,"White","1"
"1443",2003,49,"2. Married","2. HS Grad","2. Middle Atlantic","1. Industrial","2. >=Very Good","1. Yes",4.77815125038364,118.884359339886,"White","0"
"1444",2004,50,"2. Married","3. Some College","2. Middle Atlantic","1. Industrial","2. >=Very Good","1. Yes",4.55630250076729,95.2307125669819,"White","0"
"1445",2003,40,"1. Never Married","2. HS Grad","2. Middle Atlantic","1. Industrial","1. <=Good","1. Yes",4.7160033436348,111.720849360989,"White","0"
"1446",2003,29,"2. Married","2. HS Grad","2. Middle Atlantic","1. Industrial","1. <=Good","1. Yes",4.08813608870055,59.6286455536557,"Black","0"
"1447",2006,25,"1. Never Married","3. Some College","2. Middle Atlantic","1. Industrial","1. <=Good","2. No",4.60205999132796,99.6894636984864,"White","0"
"1448",2004,32,"2. Married","2. HS Grad","2. Middle Atlantic","1. Industrial","2. >=Very Good","2. No",4.60205999132796,99.6894636984864,"White","0"
"1449",2007,51,"2. Married","2. HS Grad","2. Middle Atlantic","2. Information","2. >=Very Good","1. Yes",4.46239799789896,86.6951548289402,"White","0"
"1450",2008,29,"2. Married","3. Some College","2. Middle Atlantic","1. Industrial","2. >=Very Good","2. No",4.53307266004881,93.0440149336701,"White","0"
"1451",2005,32,"2. Married","3. Some College","2. Middle Atlantic","2. Information","2. >=Very Good","1. Yes",4.90308998699194,134.705375118879,"White","1"
"1452",2008,42,"2. Married","3. Some College","2. Middle Atlantic","1. Industrial","2. >=Very Good","1. Yes",4.97772360528885,145.143601176911,"White","1"
"1453",2005,59,"2. Married","2. HS Grad","2. Middle Atlantic","2. Information","2. >=Very Good","1. Yes",5,148.413159102577,"White","1"
"1454",2003,31,"2. Married","4. College Grad","2. Middle Atlantic","1. Industrial","1. <=Good","2. No",4.47712125471966,87.9810327856054,"White","0"
"1455",2006,29,"2. Married","3. Some College","2. Middle Atlantic","2. Information","1. <=Good","2. No",4.68574173860226,108.390640020409,"White","0"
"1456",2006,52,"1. Never Married","2. HS Grad","2. Middle Atlantic","1. Industrial","1. <=Good","1. Yes",4.30102999566398,73.7757432746946,"White","0"
"1457",2006,35,"2. Married","2. HS Grad","2. Middle Atlantic","1. Industrial","1. <=Good","2. No",4.30102999566398,73.7757432746946,"White","0"
"1458",2008,28,"1. Never Married","1. < HS Grad","2. Middle Atlantic","1. Industrial","1. <=Good","1. Yes",4.66692026535949,106.369647181498,"White","0"
"1459",2006,50,"2. Married","4. College Grad","2. Middle Atlantic","1. Industrial","2. >=Very Good","2. No",4.36172783601759,78.3924668009837,"White","0"
"1460",2004,49,"4. Divorced","2. HS Grad","2. Middle Atlantic","1. Industrial","1. <=Good","2. No",4.28443073384452,72.5612283088075,"White","0"
"1461",2009,39,"2. Married","2. HS Grad","2. Middle Atlantic","2. Information","1. <=Good","2. No",4.30105170984523,73.7773452719489,"White","0"
"1463",2003,31,"1. Never Married","3. Some College","2. Middle Atlantic","2. Information","2. >=Very Good","1. Yes",4.60205999132796,99.6894636984864,"Black","0"
"1464",2007,50,"1. Never Married","2. HS Grad","2. Middle Atlantic","1. Industrial","1. <=Good","2. No",3.92022771145693,50.4119228435697,"White","0"
"1465",2009,62,"2. Married","5. Advanced Degree","2. Middle Atlantic","2. Information","2. >=Very Good","1. Yes",5.1385016384297,170.460165914858,"White","1"
"1466",2004,35,"2. Married","3. Some College","2. Middle Atlantic","1. Industrial","2. >=Very Good","2. No",4.81291335664286,123.089699847943,"White","0"
"1467",2005,22,"1. Never Married","3. Some College","2. Middle Atlantic","2. Information","2. >=Very Good","2. No",4.30102999566398,73.7757432746946,"Black","0"
"1468",2003,55,"1. Never Married","5. Advanced Degree","2. Middle Atlantic","2. Information","2. >=Very Good","1. Yes",4.70757017609794,110.782650276254,"White","0"
"1469",2006,63,"2. Married","3. Some College","2. Middle Atlantic","2. Information","1. <=Good","1. Yes",4.83250891270624,125.525498433836,"White","0"
"1470",2004,63,"4. Divorced","2. HS Grad","2. Middle Atlantic","2. Information","2. >=Very Good","2. No",4.31806333496276,75.0431540173515,"White","0"
"1471",2008,39,"2. Married","4. College Grad","2. Middle Atlantic","1. Industrial","1. <=Good","1. Yes",4.55630250076729,95.2307125669819,"White","0"
"1472",2003,28,"2. Married","1. < HS Grad","2. Middle Atlantic","2. Information","2. >=Very Good","2. No",4.77815125038364,118.884359339886,"White","0"
"1473",2006,43,"2. Married","4. College Grad","2. Middle Atlantic","2. Information","2. >=Very Good","1. Yes",4.84509804001426,127.115743812184,"White","0"
"1474",2006,58,"2. Married","1. < HS Grad","2. Middle Atlantic","1. Industrial","2. >=Very Good","1. Yes",4.25527250510331,70.4760196469445,"Black","0"
"1475",2007,38,"2. Married","5. Advanced Degree","2. Middle Atlantic","2. Information","2. >=Very Good","1. Yes",5.11394335230684,166.324941233877,"White","1"
"1476",2004,49,"2. Married","3. Some College","2. Middle Atlantic","1. Industrial","2. >=Very Good","1. Yes",4.93559794430031,139.156325391862,"Black","1"
"1477",2003,62,"2. Married","3. Some College","2. Middle Atlantic","2. Information","1. <=Good","2. No",3.23044892137827,25.2910080971035,"White","0"
"1478",2004,36,"2. Married","3. Some College","2. Middle Atlantic","2. Information","1. <=Good","1. Yes",4.39995047438631,81.4468348606011,"White","0"
"1479",2004,54,"4. Divorced","4. College Grad","2. Middle Atlantic","1. Industrial","2. >=Very Good","2. No",4.47712125471966,87.9810327856054,"White","0"
"1480",2005,26,"2. Married","2. HS Grad","2. Middle Atlantic","2. Information","2. >=Very Good","1. Yes",4.75739602879302,116.442318333651,"White","0"
"1482",2006,58,"4. Divorced","3. Some College","2. Middle Atlantic","1. Industrial","2. >=Very Good","1. Yes",5.00860017176192,149.695042068453,"White","1"
"1483",2005,22,"1. Never Married","3. Some College","2. Middle Atlantic","2. Information","2. >=Very Good","1. Yes",4.30102999566398,73.7757432746946,"White","0"
"1484",2005,58,"2. Married","5. Advanced Degree","2. Middle Atlantic","1. Industrial","2. >=Very Good","2. No",5.62618633492728,277.601417511009,"White","1"
"1485",2008,63,"2. Married","4. College Grad","2. Middle Atlantic","1. Industrial","2. >=Very Good","2. No",4.91907809237607,136.876367635184,"White","1"
"1486",2007,67,"2. Married","1. < HS Grad","2. Middle Atlantic","2. Information","2. >=Very Good","1. Yes",4.86332286012046,129.453644576625,"Black","1"
"1487",2008,44,"2. Married","2. HS Grad","2. Middle Atlantic","1. Industrial","2. >=Very Good","1. Yes",4.7160033436348,111.720849360989,"White","0"
"1488",2003,51,"2. Married","4. College Grad","2. Middle Atlantic","1. Industrial","2. >=Very Good","1. Yes",5.18571209987001,178.700657207025,"White","1"
"1489",2003,46,"2. Married","2. HS Grad","2. Middle Atlantic","1. Industrial","2. >=Very Good","2. No",3.90308998699194,49.5553381215226,"White","0"
"1490",2007,43,"2. Married","1. < HS Grad","2. Middle Atlantic","1. Industrial","2. >=Very Good","2. No",4.41497334797082,82.6796372966372,"White","0"
"1491",2004,40,"2. Married","3. Some College","2. Middle Atlantic","1. Industrial","2. >=Very Good","2. No",4.30102999566398,73.7757432746946,"White","0"
"1492",2008,31,"1. Never Married","3. Some College","2. Middle Atlantic","1. Industrial","2. >=Very Good","1. Yes",4.53147891704226,92.8958447894966,"White","0"
"1493",2007,41,"2. Married","5. Advanced Degree","2. Middle Atlantic","2. Information","2. >=Very Good","1. Yes",4.74036268949424,114.475713290347,"White","0"
"1494",2008,21,"1. Never Married","2. HS Grad","2. Middle Atlantic","1. Industrial","2. >=Very Good","2. No",4.43136376415899,84.0459576539924,"Black","0"
"1495",2008,51,"2. Married","3. Some College","2. Middle Atlantic","2. Information","2. >=Very Good","2. No",4.34242268082221,76.8936025176112,"White","0"
"1496",2003,43,"5. Separated","3. Some College","2. Middle Atlantic","2. Information","2. >=Very Good","1. Yes",4.38021124171161,79.8549003093467,"Black","0"
"1497",2004,34,"2. Married","3. Some College","2. Middle Atlantic","2. Information","2. >=Very Good","1. Yes",4.8750612633917,130.982177377461,"White","1"
"1498",2008,45,"2. Married","3. Some College","2. Middle Atlantic","1. Industrial","2. >=Very Good","1. Yes",5,148.413159102577,"White","1"
"1500",2004,33,"2. Married","2. HS Grad","2. Middle Atlantic","2. Information","2. >=Very Good","1. Yes",4.90308998699194,134.705375118879,"White","1"
"1501",2003,46,"2. Married","2. HS Grad","2. Middle Atlantic","1. Industrial","2. >=Very Good","1. Yes",4.54406804435028,94.0727147457005,"Black","0"
"1502",2003,38,"1. Never Married","1. < HS Grad","2. Middle Atlantic","1. Industrial","2. >=Very Good","1. Yes",4.54406804435028,94.0727147457005,"Black","0"
"1503",2004,44,"1. Never Married","4. College Grad","2. Middle Atlantic","2. Information","1. <=Good","1. Yes",4.50514997831991,90.4819133566401,"Black","0"
"1504",2006,50,"1. Never Married","2. HS Grad","2. Middle Atlantic","2. Information","1. <=Good","1. Yes",4.71601169537145,111.721782427997,"White","0"
"1505",2009,55,"2. Married","2. HS Grad","2. Middle Atlantic","2. Information","1. <=Good","1. Yes",4.68124123737559,107.903923866876,"White","0"
"1506",2009,49,"2. Married","5. Advanced Degree","2. Middle Atlantic","2. Information","1. <=Good","1. Yes",5.25527250510331,191.573683548412,"White","1"
"1507",2006,47,"2. Married","5. Advanced Degree","2. Middle Atlantic","2. Information","2. >=Very Good","1. Yes",4.97772360528885,145.143601176911,"Black","1"
"1509",2003,21,"1. Never Married","2. HS Grad","2. Middle Atlantic","1. Industrial","2. >=Very Good","2. No",3.98227123303957,53.6387220221678,"White","0"
"1510",2008,60,"2. Married","1. < HS Grad","2. Middle Atlantic","1. Industrial","2. >=Very Good","2. No",4.53317446074239,93.0534873610655,"Black","0"
"1511",2008,56,"1. Never Married","1. < HS Grad","2. Middle Atlantic","2. Information","2. >=Very Good","2. No",4.39794000867204,81.2832532842527,"White","0"
"1512",2004,61,"2. Married","3. Some College","2. Middle Atlantic","1. Industrial","1. <=Good","2. No",4.85733249643127,128.680488220624,"White","0"
"1513",2008,44,"2. Married","5. Advanced Degree","2. Middle Atlantic","2. Information","2. >=Very Good","1. Yes",4.91381385238372,136.15771083723,"White","1"
"1514",2007,43,"4. Divorced","5. Advanced Degree","2. Middle Atlantic","1. Industrial","1. <=Good","1. Yes",5.07918124604763,160.642475408263,"White","1"
"1515",2005,29,"2. Married","3. Some College","2. Middle Atlantic","1. Industrial","1. <=Good","1. Yes",4.69897000433602,109.833985642199,"White","0"
"1516",2003,38,"2. Married","4. College Grad","2. Middle Atlantic","2. Information","2. >=Very Good","2. No",5,148.413159102577,"White","1"
"1517",2003,26,"1. Never Married","3. Some College","2. Middle Atlantic","1. Industrial","2. >=Very Good","1. Yes",4.68574173860226,108.390640020409,"White","0"
"1519",2003,38,"1. Never Married","4. College Grad","2. Middle Atlantic","2. Information","1. <=Good","1. Yes",4.77085201164214,118.019753340006,"White","0"
"1520",2006,45,"4. Divorced","3. Some College","2. Middle Atlantic","1. Industrial","2. >=Very Good","2. No",4.69897000433602,109.833985642199,"White","0"
"1521",2004,39,"2. Married","2. HS Grad","2. Middle Atlantic","1. Industrial","2. >=Very Good","2. No",3.85733249643127,47.3389060962716,"White","0"
"1522",2003,33,"2. Married","2. HS Grad","2. Middle Atlantic","1. Industrial","1. <=Good","1. Yes",4.14176323027579,62.91365496918,"White","0"
"1523",2005,44,"2. Married","1. < HS Grad","2. Middle Atlantic","1. Industrial","2. >=Very Good","2. No",4.25527250510331,70.4760196469445,"White","0"
"1524",2006,48,"2. Married","3. Some College","2. Middle Atlantic","1. Industrial","2. >=Very Good","1. Yes",4.60205999132796,99.6894636984864,"White","0"
"1525",2007,45,"2. Married","2. HS Grad","2. Middle Atlantic","1. Industrial","2. >=Very Good","1. Yes",4.53035340356016,92.7913480810133,"White","0"
"1526",2007,56,"2. Married","2. HS Grad","2. Middle Atlantic","1. Industrial","1. <=Good","2. No",4.60208170550921,99.6916283970721,"White","0"
"1527",2009,40,"1. Never Married","4. College Grad","2. Middle Atlantic","2. Information","2. >=Very Good","2. No",4.74036268949424,114.475713290347,"White","0"
"1528",2006,71,"2. Married","1. < HS Grad","2. Middle Atlantic","1. Industrial","1. <=Good","2. No",4.49136169383427,89.2428846644714,"Black","0"
"1529",2006,30,"2. Married","2. HS Grad","2. Middle Atlantic","1. Industrial","1. <=Good","2. No",4.77815125038364,118.884359339886,"White","0"
"1530",2004,45,"2. Married","4. College Grad","2. Middle Atlantic","2. Information","2. >=Very Good","1. Yes",5,148.413159102577,"White","1"
"1531",2004,41,"2. Married","2. HS Grad","2. Middle Atlantic","1. Industrial","2. >=Very Good","1. Yes",4.50514997831991,90.4819133566401,"White","0"
"1533",2004,59,"2. Married","1. < HS Grad","2. Middle Atlantic","2. Information","1. <=Good","1. Yes",4.49052030936335,89.1678286670778,"White","0"
"1535",2003,38,"1. Never Married","2. HS Grad","2. Middle Atlantic","1. Industrial","2. >=Very Good","1. Yes",4.25527250510331,70.4760196469445,"White","0"
"1536",2007,26,"2. Married","3. Some College","2. Middle Atlantic","1. Industrial","2. >=Very Good","1. Yes",4.53781909507327,93.4866920429597,"White","0"
"1537",2005,53,"2. Married","2. HS Grad","2. Middle Atlantic","2. Information","1. <=Good","1. Yes",4.25527250510331,70.4760196469445,"Black","0"
"1538",2004,46,"4. Divorced","4. College Grad","2. Middle Atlantic","2. Information","2. >=Very Good","1. Yes",4.60205999132796,99.6894636984864,"White","0"
"1539",2007,42,"2. Married","3. Some College","2. Middle Atlantic","1. Industrial","2. >=Very Good","1. Yes",4.5910646070265,98.5993438603892,"White","0"
"1540",2006,28,"1. Never Married","3. Some College","2. Middle Atlantic","1. Industrial","1. <=Good","2. No",4,54.5981500331442,"Black","0"
"1541",2004,30,"1. Never Married","1. < HS Grad","2. Middle Atlantic","1. Industrial","2. >=Very Good","2. No",4.46239799789896,86.6951548289402,"White","0"
"1543",2008,46,"2. Married","4. College Grad","2. Middle Atlantic","1. Industrial","1. <=Good","2. No",5.07918124604763,160.642475408263,"White","1"
"1544",2007,22,"1. Never Married","3. Some College","2. Middle Atlantic","1. Industrial","1. <=Good","2. No",4.07918124604763,59.0970640815891,"White","0"
"1545",2007,37,"1. Never Married","2. HS Grad","2. Middle Atlantic","2. Information","2. >=Very Good","1. Yes",4.52968695377292,92.7295279091354,"White","0"
"1546",2008,27,"2. Married","3. Some College","2. Middle Atlantic","1. Industrial","1. <=Good","1. Yes",4.14612803567824,63.1888610037461,"White","0"
"1547",2008,52,"2. Married","2. HS Grad","2. Middle Atlantic","2. Information","2. >=Very Good","1. Yes",4.74036268949424,114.475713290347,"White","0"
"1548",2008,43,"2. Married","2. HS Grad","2. Middle Atlantic","1. Industrial","1. <=Good","2. No",4.17609125905568,65.1108537153447,"White","0"
"1549",2004,52,"2. Married","2. HS Grad","2. Middle Atlantic","1. Industrial","2. >=Very Good","1. Yes",5,148.413159102577,"White","1"
"1550",2005,54,"1. Never Married","3. Some College","2. Middle Atlantic","2. Information","1. <=Good","1. Yes",4.69583177282669,109.489841452174,"Black","0"
"1551",2007,47,"2. Married","2. HS Grad","2. Middle Atlantic","1. Industrial","1. <=Good","1. Yes",4.60205999132796,99.6894636984864,"White","0"
"1552",2005,21,"1. Never Married","3. Some College","2. Middle Atlantic","2. Information","2. >=Very Good","1. Yes",4.66275783168157,105.927810775063,"Black","0"
"1553",2005,42,"2. Married","4. College Grad","2. Middle Atlantic","2. Information","2. >=Very Good","1. Yes",4.90308998699194,134.705375118879,"White","1"
"1554",2003,72,"2. Married","5. Advanced Degree","2. Middle Atlantic","2. Information","1. <=Good","1. Yes",5.2430380486863,189.244162932803,"White","1"
"1556",2009,53,"2. Married","2. HS Grad","2. Middle Atlantic","1. Industrial","2. >=Very Good","1. Yes",4.41497334797082,82.6796372966372,"White","0"
"1557",2006,35,"5. Separated","3. Some College","2. Middle Atlantic","2. Information","2. >=Very Good","2. No",4.39794000867204,81.2832532842527,"White","0"
"1558",2008,60,"2. Married","2. HS Grad","2. Middle Atlantic","1. Industrial","2. >=Very Good","1. Yes",4.34242268082221,76.8936025176112,"White","0"
"1559",2003,39,"2. Married","2. HS Grad","2. Middle Atlantic","2. Information","2. >=Very Good","1. Yes",4.44715803134222,85.3839403789827,"White","0"
"1560",2005,45,"4. Divorced","2. HS Grad","2. Middle Atlantic","2. Information","1. <=Good","2. No",4.30102999566398,73.7757432746946,"Black","0"
